date,location_slug,rain_mm
2017-06-08,gpm1,7.605
2017-06-08,gpm2,9.505
2017-06-08,gpm3,19.02
2017-06-08,gpm4,2.985
2017-06-08,gpm5,3.92
2017-06-08,gpm6,7.405
2017-06-09,gpm1,2.395
2017-06-09,gpm2,2.43
2017-06-09,gpm3,3.755
2017-06-09,gpm4,3.17
2017-06-09,gpm5,3.375
2017-06-09,gpm6,4.11
2017-06-10,gpm1,1.18
2017-06-10,gpm2,0.68
2017-06-10,gpm3,0.75
2017-06-10,gpm4,0.62
2017-06-10,gpm5,0.225
2017-06-10,gpm6,0.085
2017-06-11,gpm1,1.845
2017-06-11,gpm2,2.925
2017-06-11,gpm3,3.845
2017-06-11,gpm4,5.92
2017-06-11,gpm5,10.475
2017-06-11,gpm6,3.295
2017-06-12,gpm1,7.69
2017-06-12,gpm2,5.88
2017-06-12,gpm3,5.915
2017-06-12,gpm4,6.795
2017-06-12,gpm5,5.77
2017-06-12,gpm6,11.13
2017-06-13,gpm1,6.02
2017-06-13,gpm2,9.475
2017-06-13,gpm3,14.02
2017-06-13,gpm4,11.015
2017-06-13,gpm5,11.3
2017-06-13,gpm6,16.85
2017-06-14,gpm1,0.735
2017-06-14,gpm2,0.465
2017-06-14,gpm3,1.485
2017-06-14,gpm4,1.19
2017-06-14,gpm5,0.745
2017-06-14,gpm6,1.0
2017-06-15,gpm1,1.78
2017-06-15,gpm2,2.23
2017-06-15,gpm3,0.0
2017-06-15,gpm4,1.35
2017-06-15,gpm5,0.775
2017-06-15,gpm6,0.0
2017-06-16,gpm1,0.0
2017-06-16,gpm2,0.0
2017-06-16,gpm3,0.0
2017-06-16,gpm4,0.0
2017-06-16,gpm5,0.0
2017-06-16,gpm6,0.0
2017-06-17,gpm1,2.485
2017-06-17,gpm2,0.025
2017-06-17,gpm3,0.37
2017-06-17,gpm4,4.08
2017-06-17,gpm5,3.105
2017-06-17,gpm6,6.52
2017-06-18,gpm1,11.595
2017-06-18,gpm2,8.92
2017-06-18,gpm3,4.56
2017-06-18,gpm4,8.45
2017-06-18,gpm5,4.895
2017-06-18,gpm6,2.305
2017-06-19,gpm1,0.65
2017-06-19,gpm2,2.735
2017-06-19,gpm3,6.43
2017-06-19,gpm4,0.685
2017-06-19,gpm5,1.02
2017-06-19,gpm6,5.95
2017-06-20,gpm1,1.475
2017-06-20,gpm2,1.065
2017-06-20,gpm3,2.125
2017-06-20,gpm4,1.285
2017-06-20,gpm5,0.15
2017-06-20,gpm6,0.085
2017-06-21,gpm1,0.825
2017-06-21,gpm2,2.33
2017-06-21,gpm3,1.47
2017-06-21,gpm4,2.16
2017-06-21,gpm5,1.85
2017-06-21,gpm6,0.885
2017-06-22,gpm1,5.495
2017-06-22,gpm2,14.96
2017-06-22,gpm3,21.88
2017-06-22,gpm4,12.23
2017-06-22,gpm5,18.935
2017-06-22,gpm6,18.28
2017-06-23,gpm1,1.33
2017-06-23,gpm2,0.075
2017-06-23,gpm3,0.02
2017-06-23,gpm4,2.205
2017-06-23,gpm5,1.24
2017-06-23,gpm6,0.055
2017-06-24,gpm1,15.955
2017-06-24,gpm2,19.135
2017-06-24,gpm3,20.96
2017-06-24,gpm4,18.15
2017-06-24,gpm5,16.48
2017-06-24,gpm6,19.995
2017-06-25,gpm1,5.08
2017-06-25,gpm2,3.345
2017-06-25,gpm3,1.525
2017-06-25,gpm4,4.055
2017-06-25,gpm5,4.155
2017-06-25,gpm6,1.895
2017-06-26,gpm1,2.09
2017-06-26,gpm2,3.855
2017-06-26,gpm3,0.98
2017-06-26,gpm4,4.71
2017-06-26,gpm5,5.8
2017-06-26,gpm6,2.08
2017-06-27,gpm1,0.5
2017-06-27,gpm2,0.0
2017-06-27,gpm3,0.0
2017-06-27,gpm4,0.795
2017-06-27,gpm5,0.8
2017-06-27,gpm6,0.28
2017-06-28,gpm1,8.38
2017-06-28,gpm2,7.25
2017-06-28,gpm3,5.415
2017-06-28,gpm4,4.765
2017-06-28,gpm5,6.995
2017-06-28,gpm6,7.55
2017-06-29,gpm1,13.055
2017-06-29,gpm2,17.06
2017-06-29,gpm3,13.005
2017-06-29,gpm4,11.705
2017-06-29,gpm5,18.5
2017-06-29,gpm6,18.97
2017-06-30,gpm1,0.03
2017-06-30,gpm2,0.09
2017-06-30,gpm3,0.0
2017-06-30,gpm4,0.855
2017-06-30,gpm5,0.42
2017-06-30,gpm6,0.0
2017-07-01,gpm1,0.41
2017-07-01,gpm2,0.19
2017-07-01,gpm3,0.185
2017-07-01,gpm4,6.81
2017-07-01,gpm5,1.11
2017-07-01,gpm6,4.065
2017-07-02,gpm1,5.805
2017-07-02,gpm2,0.405
2017-07-02,gpm3,0.0
2017-07-02,gpm4,3.67
2017-07-02,gpm5,4.06
2017-07-02,gpm6,0.1
2017-07-03,gpm1,1.2
2017-07-03,gpm2,3.49
2017-07-03,gpm3,0.315
2017-07-03,gpm4,1.61
2017-07-03,gpm5,1.355
2017-07-03,gpm6,0.4
2017-07-04,gpm1,2.99
2017-07-04,gpm2,3.765
2017-07-04,gpm3,8.96
2017-07-04,gpm4,8.045
2017-07-04,gpm5,12.245
2017-07-04,gpm6,15.3
2017-07-05,gpm1,0.78
2017-07-05,gpm2,0.825
2017-07-05,gpm3,0.365
2017-07-05,gpm4,3.265
2017-07-05,gpm5,3.715
2017-07-05,gpm6,0.805
2017-07-06,gpm1,14.185
2017-07-06,gpm2,20.67
2017-07-06,gpm3,13.94
2017-07-06,gpm4,12.055
2017-07-06,gpm5,16.26
2017-07-06,gpm6,15.63
2017-07-07,gpm1,4.33
2017-07-07,gpm2,4.41
2017-07-07,gpm3,6.93
2017-07-07,gpm4,3.53
2017-07-07,gpm5,7.21
2017-07-07,gpm6,9.785
2017-07-08,gpm1,2.835
2017-07-08,gpm2,4.015
2017-07-08,gpm3,14.77
2017-07-08,gpm4,4.995
2017-07-08,gpm5,4.395
2017-07-08,gpm6,12.14
2017-07-09,gpm1,1.44
2017-07-09,gpm2,0.235
2017-07-09,gpm3,4.35
2017-07-09,gpm4,2.385
2017-07-09,gpm5,1.87
2017-07-09,gpm6,7.465
2017-07-10,gpm1,3.24
2017-07-10,gpm2,4.99
2017-07-10,gpm3,5.595
2017-07-10,gpm4,7.295
2017-07-10,gpm5,2.805
2017-07-10,gpm6,6.69
2017-07-11,gpm1,4.635
2017-07-11,gpm2,6.945
2017-07-11,gpm3,9.51
2017-07-11,gpm4,4.84
2017-07-11,gpm5,5.13
2017-07-11,gpm6,6.445
2017-07-12,gpm1,0.26
2017-07-12,gpm2,0.945
2017-07-12,gpm3,0.095
2017-07-12,gpm4,0.755
2017-07-12,gpm5,0.85
2017-07-12,gpm6,0.315
2017-07-13,gpm1,11.265
2017-07-13,gpm2,10.225
2017-07-13,gpm3,9.595
2017-07-13,gpm4,9.665
2017-07-13,gpm5,10.015
2017-07-13,gpm6,10.09
2017-07-14,gpm1,0.965
2017-07-14,gpm2,1.595
2017-07-14,gpm3,0.805
2017-07-14,gpm4,3.285
2017-07-14,gpm5,1.925
2017-07-14,gpm6,0.96
2017-07-15,gpm1,0.0
2017-07-15,gpm2,0.18
2017-07-15,gpm3,0.0
2017-07-15,gpm4,1.32
2017-07-15,gpm5,0.8
2017-07-15,gpm6,0.255
2017-07-16,gpm1,0.12
2017-07-16,gpm2,0.65
2017-07-16,gpm3,0.055
2017-07-16,gpm4,0.12
2017-07-16,gpm5,0.3
2017-07-16,gpm6,0.22
2017-07-17,gpm1,0.135
2017-07-17,gpm2,0.775
2017-07-17,gpm3,0.055
2017-07-17,gpm4,0.725
2017-07-17,gpm5,1.52
2017-07-17,gpm6,0.045
2017-07-18,gpm1,0.195
2017-07-18,gpm2,0.23
2017-07-18,gpm3,0.415
2017-07-18,gpm4,0.545
2017-07-18,gpm5,0.185
2017-07-18,gpm6,0.025
2017-07-19,gpm1,0.895
2017-07-19,gpm2,0.065
2017-07-19,gpm3,0.22
2017-07-19,gpm4,0.57
2017-07-19,gpm5,0.265
2017-07-19,gpm6,0.19
2017-07-20,gpm1,0.62
2017-07-20,gpm2,0.4
2017-07-20,gpm3,0.3
2017-07-20,gpm4,1.985
2017-07-20,gpm5,2.04
2017-07-20,gpm6,2.89
2017-07-21,gpm1,0.575
2017-07-21,gpm2,0.05
2017-07-21,gpm3,0.01
2017-07-21,gpm4,0.44
2017-07-21,gpm5,0.065
2017-07-21,gpm6,0.02
2017-07-22,gpm1,9.0
2017-07-22,gpm2,2.5
2017-07-22,gpm3,0.27
2017-07-22,gpm4,2.175
2017-07-22,gpm5,1.655
2017-07-22,gpm6,0.155
2017-07-23,gpm1,0.31
2017-07-23,gpm2,0.305
2017-07-23,gpm3,0.45
2017-07-23,gpm4,0.355
2017-07-23,gpm5,0.0
2017-07-23,gpm6,0.0
2017-07-24,gpm1,1.545
2017-07-24,gpm2,4.63
2017-07-24,gpm3,11.935
2017-07-24,gpm4,0.43
2017-07-24,gpm5,4.095
2017-07-24,gpm6,7.535
2017-07-25,gpm1,0.015
2017-07-25,gpm2,0.0
2017-07-25,gpm3,0.0
2017-07-25,gpm4,0.0
2017-07-25,gpm5,0.06
2017-07-25,gpm6,0.0
2017-07-26,gpm1,2.085
2017-07-26,gpm2,0.655
2017-07-26,gpm3,0.515
2017-07-26,gpm4,0.83
2017-07-26,gpm5,1.075
2017-07-26,gpm6,0.77
2017-07-27,gpm1,2.24
2017-07-27,gpm2,2.18
2017-07-27,gpm3,2.725
2017-07-27,gpm4,2.215
2017-07-27,gpm5,2.92
2017-07-27,gpm6,2.655
2017-07-28,gpm1,3.105
2017-07-28,gpm2,6.035
2017-07-28,gpm3,0.485
2017-07-28,gpm4,2.035
2017-07-28,gpm5,5.06
2017-07-28,gpm6,3.555
2017-07-29,gpm1,0.825
2017-07-29,gpm2,1.98
2017-07-29,gpm3,0.755
2017-07-29,gpm4,0.395
2017-07-29,gpm5,1.16
2017-07-29,gpm6,0.035
2017-07-30,gpm1,7.235
2017-07-30,gpm2,6.985
2017-07-30,gpm3,15.455
2017-07-30,gpm4,15.245
2017-07-30,gpm5,15.81
2017-07-30,gpm6,25.2
2017-07-31,gpm1,4.76
2017-07-31,gpm2,5.095
2017-07-31,gpm3,4.195
2017-07-31,gpm4,2.795
2017-07-31,gpm5,5.585
2017-07-31,gpm6,5.74
2017-08-01,gpm1,3.26
2017-08-01,gpm2,3.745
2017-08-01,gpm3,2.71
2017-08-01,gpm4,1.945
2017-08-01,gpm5,0.55
2017-08-01,gpm6,0.13
2017-08-02,gpm1,3.175
2017-08-02,gpm2,3.4
2017-08-02,gpm3,2.94
2017-08-02,gpm4,3.105
2017-08-02,gpm5,1.6
2017-08-02,gpm6,3.57
2017-08-03,gpm1,7.99
2017-08-03,gpm2,9.205
2017-08-03,gpm3,12.49
2017-08-03,gpm4,5.3
2017-08-03,gpm5,5.715
2017-08-03,gpm6,9.22
2017-08-04,gpm1,10.98
2017-08-04,gpm2,14.105
2017-08-04,gpm3,17.435
2017-08-04,gpm4,9.41
2017-08-04,gpm5,10.14
2017-08-04,gpm6,15.02
2017-08-05,gpm1,23.905
2017-08-05,gpm2,28.945
2017-08-05,gpm3,34.87
2017-08-05,gpm4,17.33
2017-08-05,gpm5,21.0
2017-08-05,gpm6,23.85
2017-08-06,gpm1,2.675
2017-08-06,gpm2,0.62
2017-08-06,gpm3,0.405
2017-08-06,gpm4,2.44
2017-08-06,gpm5,0.245
2017-08-06,gpm6,0.5
2017-08-07,gpm1,4.16
2017-08-07,gpm2,3.025
2017-08-07,gpm3,6.705
2017-08-07,gpm4,4.365
2017-08-07,gpm5,3.56
2017-08-07,gpm6,7.425
2017-08-08,gpm1,2.035
2017-08-08,gpm2,2.805
2017-08-08,gpm3,1.625
2017-08-08,gpm4,2.75
2017-08-08,gpm5,3.245
2017-08-08,gpm6,3.37
2017-08-09,gpm1,5.9
2017-08-09,gpm2,7.45
2017-08-09,gpm3,7.33
2017-08-09,gpm4,5.405
2017-08-09,gpm5,6.695
2017-08-09,gpm6,6.205
2017-08-10,gpm1,15.74
2017-08-10,gpm2,11.16
2017-08-10,gpm3,6.54
2017-08-10,gpm4,18.985
2017-08-10,gpm5,20.18
2017-08-10,gpm6,11.92
2017-08-11,gpm1,4.18
2017-08-11,gpm2,1.9
2017-08-11,gpm3,5.215
2017-08-11,gpm4,3.615
2017-08-11,gpm5,3.305
2017-08-11,gpm6,3.99
2017-08-12,gpm1,4.755
2017-08-12,gpm2,3.145
2017-08-12,gpm3,2.315
2017-08-12,gpm4,5.805
2017-08-12,gpm5,3.915
2017-08-12,gpm6,2.3
2017-08-13,gpm1,3.655
2017-08-13,gpm2,2.635
2017-08-13,gpm3,0.87
2017-08-13,gpm4,6.13
2017-08-13,gpm5,6.345
2017-08-13,gpm6,1.62
2017-08-14,gpm1,17.725
2017-08-14,gpm2,19.95
2017-08-14,gpm3,30.405
2017-08-14,gpm4,26.475
2017-08-14,gpm5,30.615
2017-08-14,gpm6,31.09
2017-08-15,gpm1,6.46
2017-08-15,gpm2,5.7
2017-08-15,gpm3,4.985
2017-08-15,gpm4,15.675
2017-08-15,gpm5,12.945
2017-08-15,gpm6,10.49
2017-08-16,gpm1,0.22
2017-08-16,gpm2,0.26
2017-08-16,gpm3,0.47
2017-08-16,gpm4,1.98
2017-08-16,gpm5,1.4
2017-08-16,gpm6,2.2
2017-08-17,gpm1,0.86
2017-08-17,gpm2,0.27
2017-08-17,gpm3,0.135
2017-08-17,gpm4,0.625
2017-08-17,gpm5,0.425
2017-08-17,gpm6,0.865
2017-08-18,gpm1,0.215
2017-08-18,gpm2,3.105
2017-08-18,gpm3,5.13
2017-08-18,gpm4,1.26
2017-08-18,gpm5,1.16
2017-08-18,gpm6,4.03
2017-08-19,gpm1,0.17
2017-08-19,gpm2,0.385
2017-08-19,gpm3,1.07
2017-08-19,gpm4,0.375
2017-08-19,gpm5,0.015
2017-08-19,gpm6,0.695
2017-08-20,gpm1,1.085
2017-08-20,gpm2,1.345
2017-08-20,gpm3,0.0
2017-08-20,gpm4,0.115
2017-08-20,gpm5,0.185
2017-08-20,gpm6,0.0
2017-08-21,gpm1,5.565
2017-08-21,gpm2,8.325
2017-08-21,gpm3,14.105
2017-08-21,gpm4,9.685
2017-08-21,gpm5,8.95
2017-08-21,gpm6,10.075
2017-08-22,gpm1,1.025
2017-08-22,gpm2,0.06
2017-08-22,gpm3,0.135
2017-08-22,gpm4,0.63
2017-08-22,gpm5,0.14
2017-08-22,gpm6,0.165
2017-08-23,gpm1,2.99
2017-08-23,gpm2,2.91
2017-08-23,gpm3,14.05
2017-08-23,gpm4,2.955
2017-08-23,gpm5,2.695
2017-08-23,gpm6,8.8
2017-08-24,gpm1,0.17
2017-08-24,gpm2,0.385
2017-08-24,gpm3,0.155
2017-08-24,gpm4,0.1
2017-08-24,gpm5,0.29
2017-08-24,gpm6,0.25
2017-08-25,gpm1,0.665
2017-08-25,gpm2,0.0
2017-08-25,gpm3,0.985
2017-08-25,gpm4,0.0
2017-08-25,gpm5,0.0
2017-08-25,gpm6,0.265
2017-08-26,gpm1,10.295
2017-08-26,gpm2,11.755
2017-08-26,gpm3,8.425
2017-08-26,gpm4,6.605
2017-08-26,gpm5,6.64
2017-08-26,gpm6,4.31
2017-08-27,gpm1,50.845
2017-08-27,gpm2,63.955
2017-08-27,gpm3,48.25
2017-08-27,gpm4,51.775
2017-08-27,gpm5,57.125
2017-08-27,gpm6,41.535
2017-08-28,gpm1,3.495
2017-08-28,gpm2,3.47
2017-08-28,gpm3,1.285
2017-08-28,gpm4,3.53
2017-08-28,gpm5,4.595
2017-08-28,gpm6,1.555
2017-08-29,gpm1,36.59
2017-08-29,gpm2,15.245
2017-08-29,gpm3,13.635
2017-08-29,gpm4,22.895
2017-08-29,gpm5,20.43
2017-08-29,gpm6,26.845
2017-08-30,gpm1,0.035
2017-08-30,gpm2,0.05
2017-08-30,gpm3,0.065
2017-08-30,gpm4,0.065
2017-08-30,gpm5,0.03
2017-08-30,gpm6,0.015
2017-08-31,gpm1,3.255
2017-08-31,gpm2,5.71
2017-08-31,gpm3,22.12
2017-08-31,gpm4,8.38
2017-08-31,gpm5,13.415
2017-08-31,gpm6,16.165
2017-09-01,gpm1,1.555
2017-09-01,gpm2,7.145
2017-09-01,gpm3,5.525
2017-09-01,gpm4,3.075
2017-09-01,gpm5,5.73
2017-09-01,gpm6,4.275
2017-09-02,gpm1,14.345
2017-09-02,gpm2,7.89
2017-09-02,gpm3,4.43
2017-09-02,gpm4,14.135
2017-09-02,gpm5,9.51
2017-09-02,gpm6,4.865
2017-09-03,gpm1,15.48
2017-09-03,gpm2,15.945
2017-09-03,gpm3,8.865
2017-09-03,gpm4,1.91
2017-09-03,gpm5,5.645
2017-09-03,gpm6,2.08
2017-09-04,gpm1,5.88
2017-09-04,gpm2,5.22
2017-09-04,gpm3,5.955
2017-09-04,gpm4,0.965
2017-09-04,gpm5,4.725
2017-09-04,gpm6,3.01
2017-09-05,gpm1,3.86
2017-09-05,gpm2,4.44
2017-09-05,gpm3,4.7
2017-09-05,gpm4,3.765
2017-09-05,gpm5,6.295
2017-09-05,gpm6,6.58
2017-09-06,gpm1,10.475
2017-09-06,gpm2,18.175
2017-09-06,gpm3,23.25
2017-09-06,gpm4,8.85
2017-09-06,gpm5,17.085
2017-09-06,gpm6,18.835
2017-09-07,gpm1,27.65
2017-09-07,gpm2,1.065
2017-09-07,gpm3,0.085
2017-09-07,gpm4,12.185
2017-09-07,gpm5,0.225
2017-09-07,gpm6,0.2
2017-09-08,gpm1,1.73
2017-09-08,gpm2,1.86
2017-09-08,gpm3,1.51
2017-09-08,gpm4,0.085
2017-09-08,gpm5,0.25
2017-09-08,gpm6,1.575
2017-09-09,gpm1,10.625
2017-09-09,gpm2,8.76
2017-09-09,gpm3,8.825
2017-09-09,gpm4,16.695
2017-09-09,gpm5,17.105
2017-09-09,gpm6,8.615
2017-09-10,gpm1,28.835
2017-09-10,gpm2,33.865
2017-09-10,gpm3,41.715
2017-09-10,gpm4,33.91
2017-09-10,gpm5,35.92
2017-09-10,gpm6,47.26
2017-09-11,gpm1,22.63
2017-09-11,gpm2,18.195
2017-09-11,gpm3,13.84
2017-09-11,gpm4,42.43
2017-09-11,gpm5,30.825
2017-09-11,gpm6,27.84
2017-09-12,gpm1,5.975
2017-09-12,gpm2,4.945
2017-09-12,gpm3,2.875
2017-09-12,gpm4,10.25
2017-09-12,gpm5,23.965
2017-09-12,gpm6,2.66
2017-09-13,gpm1,4.095
2017-09-13,gpm2,7.42
2017-09-13,gpm3,3.855
2017-09-13,gpm4,2.325
2017-09-13,gpm5,4.14
2017-09-13,gpm6,1.085
2017-09-14,gpm1,3.885
2017-09-14,gpm2,2.63
2017-09-14,gpm3,0.92
2017-09-14,gpm4,4.145
2017-09-14,gpm5,6.545
2017-09-14,gpm6,1.37
2017-09-15,gpm1,1.48
2017-09-15,gpm2,2.025
2017-09-15,gpm3,3.655
2017-09-15,gpm4,4.425
2017-09-15,gpm5,4.63
2017-09-15,gpm6,7.115
2017-09-16,gpm1,4.585
2017-09-16,gpm2,0.755
2017-09-16,gpm3,0.775
2017-09-16,gpm4,1.33
2017-09-16,gpm5,1.425
2017-09-16,gpm6,2.38
2017-09-17,gpm1,1.285
2017-09-17,gpm2,0.645
2017-09-17,gpm3,1.155
2017-09-17,gpm4,2.395
2017-09-17,gpm5,2.71
2017-09-17,gpm6,1.735
2017-09-18,gpm1,3.98
2017-09-18,gpm2,7.3
2017-09-18,gpm3,8.71
2017-09-18,gpm4,2.72
2017-09-18,gpm5,4.235
2017-09-18,gpm6,4.455
2017-09-19,gpm1,1.165
2017-09-19,gpm2,0.145
2017-09-19,gpm3,1.495
2017-09-19,gpm4,4.245
2017-09-19,gpm5,1.5
2017-09-19,gpm6,1.265
2017-09-20,gpm1,9.65
2017-09-20,gpm2,6.42
2017-09-20,gpm3,16.115
2017-09-20,gpm4,13.945
2017-09-20,gpm5,14.455
2017-09-20,gpm6,18.93
2017-09-21,gpm1,4.365
2017-09-21,gpm2,6.07
2017-09-21,gpm3,5.655
2017-09-21,gpm4,4.425
2017-09-21,gpm5,3.21
2017-09-21,gpm6,3.325
2017-09-22,gpm1,1.095
2017-09-22,gpm2,0.92
2017-09-22,gpm3,1.3
2017-09-22,gpm4,0.97
2017-09-22,gpm5,0.825
2017-09-22,gpm6,1.465
2017-09-23,gpm1,0.83
2017-09-23,gpm2,0.75
2017-09-23,gpm3,1.86
2017-09-23,gpm4,0.705
2017-09-23,gpm5,0.325
2017-09-23,gpm6,0.11
2017-09-24,gpm1,0.29
2017-09-24,gpm2,0.275
2017-09-24,gpm3,0.275
2017-09-24,gpm4,0.62
2017-09-24,gpm5,0.67
2017-09-24,gpm6,0.98
2017-09-25,gpm1,2.93
2017-09-25,gpm2,4.49
2017-09-25,gpm3,0.495
2017-09-25,gpm4,3.165
2017-09-25,gpm5,2.345
2017-09-25,gpm6,0.65
2017-09-26,gpm1,19.035
2017-09-26,gpm2,22.9
2017-09-26,gpm3,20.17
2017-09-26,gpm4,9.67
2017-09-26,gpm5,4.96
2017-09-26,gpm6,11.08
2017-09-27,gpm1,2.155
2017-09-27,gpm2,3.655
2017-09-27,gpm3,4.505
2017-09-27,gpm4,4.76
2017-09-27,gpm5,4.925
2017-09-27,gpm6,5.46
2017-09-28,gpm1,11.085
2017-09-28,gpm2,10.765
2017-09-28,gpm3,3.835
2017-09-28,gpm4,4.575
2017-09-28,gpm5,4.19
2017-09-28,gpm6,2.985
2017-09-29,gpm1,9.525
2017-09-29,gpm2,10.66
2017-09-29,gpm3,7.195
2017-09-29,gpm4,7.285
2017-09-29,gpm5,7.805
2017-09-29,gpm6,7.23
2017-09-30,gpm1,2.565
2017-09-30,gpm2,4.06
2017-09-30,gpm3,1.855
2017-09-30,gpm4,1.55
2017-09-30,gpm5,1.72
2017-09-30,gpm6,1.98
2017-10-01,gpm1,1.14
2017-10-01,gpm2,18.41
2017-10-01,gpm3,11.35
2017-10-01,gpm4,5.385
2017-10-01,gpm5,14.12
2017-10-01,gpm6,16.975
2017-10-02,gpm1,0.855
2017-10-02,gpm2,0.205
2017-10-02,gpm3,0.06
2017-10-02,gpm4,0.955
2017-10-02,gpm5,0.0
2017-10-02,gpm6,0.0
2017-10-03,gpm1,5.065
2017-10-03,gpm2,0.87
2017-10-03,gpm3,0.385
2017-10-03,gpm4,1.01
2017-10-03,gpm5,1.565
2017-10-03,gpm6,0.275
2017-10-04,gpm1,1.665
2017-10-04,gpm2,0.075
2017-10-04,gpm3,0.12
2017-10-04,gpm4,0.345
2017-10-04,gpm5,1.275
2017-10-04,gpm6,4.845
2017-10-05,gpm1,3.97
2017-10-05,gpm2,2.25
2017-10-05,gpm3,3.605
2017-10-05,gpm4,2.895
2017-10-05,gpm5,1.485
2017-10-05,gpm6,2.215
2017-10-06,gpm1,0.655
2017-10-06,gpm2,0.625
2017-10-06,gpm3,1.79
2017-10-06,gpm4,5.36
2017-10-06,gpm5,5.19
2017-10-06,gpm6,2.97
2017-10-07,gpm1,2.22
2017-10-07,gpm2,2.0
2017-10-07,gpm3,12.29
2017-10-07,gpm4,3.81
2017-10-07,gpm5,1.8
2017-10-07,gpm6,0.955
2017-10-08,gpm1,13.86
2017-10-08,gpm2,9.36
2017-10-08,gpm3,4.515
2017-10-08,gpm4,8.285
2017-10-08,gpm5,0.735
2017-10-08,gpm6,7.715
2017-10-09,gpm1,16.57
2017-10-09,gpm2,19.88
2017-10-09,gpm3,21.17
2017-10-09,gpm4,14.42
2017-10-09,gpm5,33.88
2017-10-09,gpm6,35.02
2017-10-10,gpm1,50.12
2017-10-10,gpm2,46.32
2017-10-10,gpm3,47.14
2017-10-10,gpm4,46.915
2017-10-10,gpm5,42.54
2017-10-10,gpm6,45.295
2017-10-11,gpm1,27.7
2017-10-11,gpm2,28.4
2017-10-11,gpm3,15.615
2017-10-11,gpm4,28.615
2017-10-11,gpm5,20.92
2017-10-11,gpm6,18.215
2017-10-12,gpm1,22.28
2017-10-12,gpm2,22.415
2017-10-12,gpm3,26.425
2017-10-12,gpm4,16.865
2017-10-12,gpm5,22.085
2017-10-12,gpm6,27.605
2017-10-13,gpm1,63.75
2017-10-13,gpm2,57.785
2017-10-13,gpm3,52.995
2017-10-13,gpm4,39.775
2017-10-13,gpm5,33.34
2017-10-13,gpm6,35.825
2017-10-14,gpm1,2.635
2017-10-14,gpm2,2.455
2017-10-14,gpm3,1.275
2017-10-14,gpm4,8.77
2017-10-14,gpm5,2.415
2017-10-14,gpm6,1.72
2017-10-15,gpm1,1.31
2017-10-15,gpm2,1.195
2017-10-15,gpm3,1.67
2017-10-15,gpm4,1.15
2017-10-15,gpm5,0.735
2017-10-15,gpm6,1.305
2017-10-16,gpm1,0.525
2017-10-16,gpm2,0.265
2017-10-16,gpm3,0.21
2017-10-16,gpm4,1.03
2017-10-16,gpm5,0.85
2017-10-16,gpm6,0.38
2017-10-17,gpm1,0.0
2017-10-17,gpm2,0.0
2017-10-17,gpm3,0.0
2017-10-17,gpm4,0.0
2017-10-17,gpm5,0.0
2017-10-17,gpm6,0.0
2017-10-18,gpm1,0.0
2017-10-18,gpm2,0.0
2017-10-18,gpm3,0.0
2017-10-18,gpm4,0.0
2017-10-18,gpm5,0.0
2017-10-18,gpm6,2.365
2017-10-19,gpm1,0.0
2017-10-19,gpm2,0.0
2017-10-19,gpm3,0.0
2017-10-19,gpm4,0.0
2017-10-19,gpm5,0.0
2017-10-19,gpm6,0.0
2017-10-20,gpm1,0.105
2017-10-20,gpm2,0.2
2017-10-20,gpm3,0.0
2017-10-20,gpm4,0.16
2017-10-20,gpm5,0.11
2017-10-20,gpm6,0.355
2017-10-21,gpm1,0.0
2017-10-21,gpm2,0.0
2017-10-21,gpm3,0.0
2017-10-21,gpm4,1.985
2017-10-21,gpm5,1.415
2017-10-21,gpm6,0.775
2017-10-22,gpm1,0.0
2017-10-22,gpm2,0.0
2017-10-22,gpm3,0.0
2017-10-22,gpm4,0.96
2017-10-22,gpm5,0.0
2017-10-22,gpm6,0.0
2017-10-23,gpm1,9.4
2017-10-23,gpm2,0.0
2017-10-23,gpm3,0.0
2017-10-23,gpm4,9.15
2017-10-23,gpm5,8.545
2017-10-23,gpm6,0.0
2017-10-24,gpm1,6.28
2017-10-24,gpm2,26.445
2017-10-24,gpm3,42.77
2017-10-24,gpm4,14.97
2017-10-24,gpm5,32.36
2017-10-24,gpm6,28.0
2017-10-25,gpm1,2.01
2017-10-25,gpm2,1.74
2017-10-25,gpm3,1.64
2017-10-25,gpm4,1.53
2017-10-25,gpm5,2.815
2017-10-25,gpm6,5.97
2017-10-26,gpm1,10.96
2017-10-26,gpm2,29.615
2017-10-26,gpm3,42.74
2017-10-26,gpm4,8.945
2017-10-26,gpm5,30.9
2017-10-26,gpm6,26.515
2017-10-27,gpm1,6.61
2017-10-27,gpm2,14.915
2017-10-27,gpm3,12.22
2017-10-27,gpm4,12.355
2017-10-27,gpm5,13.4
2017-10-27,gpm6,13.095
2017-10-28,gpm1,3.615
2017-10-28,gpm2,2.49
2017-10-28,gpm3,5.175
2017-10-28,gpm4,9.365
2017-10-28,gpm5,8.865
