issue_date,valid_date,lead_day,rain_mm,discharge_proxy_observed_m3s,discharge_modelled_m3s
2023-09-02,2023-09-03,1,3.540032420313326,18.86,18.921101540410362
2023-09-02,2023-09-04,2,37.322091074092086,22.77,23.954636333518973
2023-09-02,2023-09-05,3,11.373261303143668,21.23,24.781733552118045
2023-09-03,2023-09-04,1,37.322091074092086,22.77,23.896968370229278
2023-09-03,2023-09-05,2,11.373261303143668,21.23,24.727306217428172
2023-09-03,2023-09-06,3,0.5667190756853887,27.64,23.876985645445203
2023-09-04,2023-09-05,1,11.373261303143668,21.23,23.6636673931604
2023-09-04,2023-09-06,2,0.5667190756853887,27.64,22.873117588119367
2023-09-04,2023-09-07,3,0.2355797074402654,31.66,22.076922654078274
2023-09-05,2023-09-06,1,0.5667190756853887,27.64,20.576209180482945
2023-09-05,2023-09-07,2,0.2355797074402654,31.66,19.909088114363435
2023-09-05,2023-09-08,3,0.11553633376759864,27.44,19.26130455579281
2023-09-06,2023-09-07,1,0.2355797074402654,31.66,26.575931976730267
2023-09-06,2023-09-08,2,0.11553633376759864,27.44,25.553507739722466
2023-09-06,2023-09-09,3,7.518577468802721,27.58,25.707911430454693
2023-09-07,2023-09-08,1,0.11553633376759864,27.44,30.351878552621002
2023-09-07,2023-09-09,2,7.518577468802721,27.58,30.236639675768142
2023-09-07,2023-09-10,3,6.445452900980556,23.21,29.965615329294955
2023-09-08,2023-09-09,1,7.518577468802721,27.58,27.488392997389553
2023-09-08,2023-09-10,2,6.445452900980556,23.21,27.37180529610502
2023-09-08,2023-09-11,3,3.9194626119939917,19.09,26.879828074153274
2023-09-09,2023-09-10,1,6.445452900980556,23.21,27.458264479100052
2023-09-09,2023-09-11,2,3.9194626119939917,19.09,26.961428717239006
2023-09-09,2023-09-12,3,9.630294344748055,16.82,27.356015953266763
2023-09-10,2023-09-11,1,3.9194626119939917,19.09,22.951893795855877
2023-09-10,2023-09-12,2,9.630294344748055,16.82,23.571795275651038
2023-09-10,2023-09-13,3,0.34186669156346683,15.37,22.752409493961736
2023-09-11,2023-09-12,1,9.630294344748055,16.82,19.92691908836686
2023-09-11,2023-09-13,2,0.34186669156346683,15.37,19.31235569577411
2023-09-11,2023-09-14,3,6.725973134156975,14.67,19.697633130929823
2023-09-12,2023-09-13,1,0.34186669156346683,15.37,16.380028708129096
2023-09-12,2023-09-14,2,6.725973134156975,14.67,16.930087109320663
2023-09-12,2023-09-15,3,2.83453788221611,11.62,16.860832638438197
2023-09-13,2023-09-14,1,6.725973134156975,14.67,15.97681656866426
2023-09-13,2023-09-15,2,2.83453788221611,11.62,15.961130762274093
2023-09-13,2023-09-16,3,7.5192166932662206,10.25,16.65467097209384
2023-09-14,2023-09-15,1,2.83453788221611,11.62,14.72775023860872
2023-09-14,2023-09-16,2,7.5192166932662206,10.25,15.490599783654618
2023-09-14,2023-09-17,3,3.370434611265363,11.91,15.583266740651956
2023-09-15,2023-09-16,1,7.5192166932662206,10.25,12.557488351929898
2023-09-15,2023-09-17,2,3.370434611265363,11.91,12.814980356490757
2023-09-15,2023-09-18,3,16.872447460617344,20.04,15.099567919323693
2023-09-16,2023-09-17,1,3.370434611265363,11.91,10.637160408306256
2023-09-16,2023-09-18,2,16.872447460617344,20.04,13.044129709746791
2023-09-16,2023-09-19,3,1.0294022102118359,23.38,12.920300439631916
2023-09-17,2023-09-18,1,16.872447460617344,20.04,14.245442579348598
2023-09-17,2023-09-19,2,1.0294022102118359,23.38,14.054106003261934
2023-09-17,2023-09-20,3,4.134243505123634,22.71,14.342987513962798
2023-09-18,2023-09-19,1,1.0294022102118359,23.38,19.52304054026216
2023-09-18,2023-09-20,2,4.134243505123634,22.71,19.504597417663017
2023-09-18,2023-09-21,3,5.756400063603395,29.06,19.732468084717677
2023-09-19,2023-09-20,1,4.134243505123634,22.71,23.144816551913785
2023-09-19,2023-09-21,2,5.756400063603395,29.06,23.168126531142235
2023-09-19,2023-09-22,3,12.727206803550194,24.0,24.24414402420946
2023-09-20,2023-09-21,1,5.756400063603395,29.06,22.757744324980003
2023-09-20,2023-09-22,2,12.727206803550194,24.0,23.856823085313895
2023-09-20,2023-09-23,3,5.520670239150598,23.04,23.804478724084632
2023-09-21,2023-09-22,1,12.727206803550194,24.0,29.80492597222047
2023-09-21,2023-09-23,2,5.520670239150598,23.04,29.418330300030746
2023-09-21,2023-09-24,3,0.5403054361205935,23.43,28.300405606511998
2023-09-22,2023-09-23,1,5.520670239150598,23.04,23.939609868153948
2023-09-22,2023-09-24,2,0.5403054361205935,23.43,23.12955972246318
2023-09-22,2023-09-25,3,14.66846763768237,24.06,24.501271853090973
2023-09-23,2023-09-24,1,0.5403054361205935,23.43,22.28050307833724
2023-09-23,2023-09-25,2,14.66846763768237,24.06,23.699927614378108
2023-09-23,2023-09-26,3,0.5575359132799457,18.77,22.905951644853687
2023-09-24,2023-09-25,1,14.66846763768237,24.06,24.78482900695939
2023-09-24,2023-09-26,2,0.5575359132799457,18.77,23.929887428798413
2023-09-24,2023-09-27,3,5.122085939228827,20.78,23.81316950213607
2023-09-25,2023-09-26,1,0.5575359132799457,18.77,23.24578990386023
2023-09-25,2023-09-27,2,5.122085939228827,20.78,23.167514569547585
2023-09-25,2023-09-28,3,1.5105561267343697,20.58,22.54755829569374
2023-09-26,2023-09-27,1,5.122085939228827,20.78,18.943239925492637
2023-09-26,2023-09-28,2,1.5105561267343697,20.58,18.560665109975794
2023-09-26,2023-09-29,3,22.401089059080523,19.65,21.358331706712775
2023-09-27,2023-09-28,1,1.5105561267343697,20.58,20.29420917183224
2023-09-27,2023-09-29,2,22.401089059080523,19.65,22.994459939303937
2023-09-27,2023-09-30,3,2.2746259487432883,17.66,22.49975920470357
2023-09-28,2023-09-29,1,22.401089059080523,19.65,23.26419086387019
2023-09-28,2023-09-30,2,2.2746259487432883,17.66,22.754332705658115
2023-09-28,2023-10-01,3,8.877249006106839,15.18,23.271472202976195
2023-09-29,2023-09-30,1,2.2746259487432883,17.66,19.3432398811593
2023-09-29,2023-10-01,2,8.877249006106839,15.18,20.05206440311042
2023-09-29,2023-10-02,3,6.346916570812077,16.34,20.33845913584847
2023-09-30,2023-10-01,1,8.877249006106839,15.18,18.463413527493866
2023-09-30,2023-10-02,2,6.346916570812077,16.34,18.83908187367297
2023-09-30,2023-10-03,3,10.802082868516909,13.79,19.867280915969165
2023-10-01,2023-10-02,1,6.346916570812077,16.34,15.740178482748197
2023-10-01,2023-10-03,2,10.802082868516909,13.79,16.942519186789436
2023-10-01,2023-10-04,3,16.597774751975283,16.74,18.953629570445003
2023-10-02,2023-10-03,1,10.802082868516909,13.79,17.508633968919856
2023-10-02,2023-10-04,2,16.597774751975283,16.74,19.487931754226167
2023-10-02,2023-10-05,3,13.952310583578372,20.18,20.95599756597129
2023-10-03,2023-10-04,1,16.597774751975283,16.74,15.97826496403983
2023-10-03,2023-10-05,2,13.952310583578372,20.18,17.643555125793515
2023-10-03,2023-10-06,3,7.3987212684574,17.75,18.224332706245
2023-10-04,2023-10-05,1,13.952310583578372,20.18,18.362484759894432
2023-10-04,2023-10-06,2,7.3987212684574,17.75,18.902862371270814
2023-10-04,2023-10-07,3,2.2400540322180467,19.23,18.632859929053875
2023-10-05,2023-10-06,1,7.3987212684574,17.75,20.618243054653565
2023-10-05,2023-10-07,2,2.2400540322180467,19.23,20.251845467107337
2023-10-05,2023-10-08,3,20.452583606187943,26.73,22.659854036485473
2023-10-06,2023-10-07,1,2.2400540322180467,19.23,17.54478220698651
2023-10-06,2023-10-08,2,20.452583606187943,26.73,20.10491313550206
2023-10-06,2023-10-09,3,2.0505521650050165,27.77,19.73870838486694
2023-10-07,2023-10-08,1,20.452583606187943,26.73,21.695430774991205
2023-10-07,2023-10-09,2,2.0505521650050165,27.77,21.239847508850705
2023-10-07,2023-10-10,3,6.33034384144733,27.64,21.4569893639926
2023-10-08,2023-10-09,1,2.0505521650050165,27.77,25.991501089060428
2023-10-08,2023-10-10,2,6.33034384144733,27.64,25.941625633201998
2023-10-08,2023-10-11,3,17.83922393588591,36.58,27.634747470450673
2023-10-09,2023-10-10,1,6.33034384144733,27.64,27.620182494747656
2023-10-09,2023-10-11,2,17.83922393588591,36.58,29.21897848690573
2023-10-09,2023-10-12,3,0.7234766060384302,36.58,28.13995259718138
2023-10-10,2023-10-11,1,17.83922393588591,36.58,29.237682355215927
2023-10-10,2023-10-12,2,0.7234766060384302,36.58,28.157605408941013
2023-10-10,2023-10-13,3,12.490988727457122,34.73,28.917523853438844
2023-10-11,2023-10-12,1,0.7234766060384302,36.58,35.08732439076996
2023-10-11,2023-10-13,2,12.490988727457122,34.73,35.45782999250028
2023-10-11,2023-10-14,3,11.045114121656948,31.89,35.58889241758157
2023-10-12,2023-10-13,1,12.490988727457122,34.73,36.86662528077587
2023-10-12,2023-10-14,2,11.045114121656948,31.89,36.91852100667016
2023-10-12,2023-10-15,3,6.54222192371227,33.04,36.2866428696562
2023-10-13,2023-10-14,1,11.045114121656948,31.89,34.90196254630903
2023-10-13,2023-10-15,2,6.54222192371227,33.04,34.383404121784885
2023-10-13,2023-10-16,3,23.871210934827015,39.27,36.51420715599169
2023-10-14,2023-10-15,1,6.54222192371227,33.04,31.540697630525568
2023-10-14,2023-10-16,2,23.871210934827015,39.27,33.83124544209169
2023-10-14,2023-10-17,3,8.739265967520016,43.06,33.70505851111277
2023-10-15,2023-10-16,1,23.871210934827015,39.27,35.24629510241644
2023-10-15,2023-10-17,2,8.739265967520016,43.06,35.04059001026399
2023-10-15,2023-10-18,3,19.202726371119745,36.5,36.42856682573496
2023-10-16,2023-10-17,1,8.739265967520016,43.06,38.838184387820085
2023-10-16,2023-10-18,2,19.202726371119745,36.5,40.01275687533493
2023-10-16,2023-10-19,3,2.629725043411454,37.02,38.615412197229915
2023-10-17,2023-10-18,1,19.202726371119745,36.5,43.9973292135105
2023-10-17,2023-10-19,2,2.629725043411454,37.02,42.376073054219816
2023-10-17,2023-10-20,3,7.329732248505954,51.84,41.556585030268195
2023-10-18,2023-10-19,1,2.629725043411454,37.02,35.300053318027615
2023-10-18,2023-10-20,2,7.329732248505954,51.84,34.87819945040687
2023-10-18,2023-10-21,3,3.6240122000257746,71.61,33.91972991592754
2023-10-19,2023-10-20,1,7.329732248505954,51.84,36.50149440254841
2023-10-19,2023-10-21,2,3.6240122000257746,71.61,35.45180444432302
2023-10-19,2023-10-22,3,2.831875130278539,59.39,34.341326705452275
2023-10-20,2023-10-21,1,3.6240122000257746,71.61,49.92836873013249
2023-10-20,2023-10-22,2,2.831875130278539,59.39,48.00438613387491
2023-10-20,2023-10-23,3,0.2946829453782007,54.21,45.80488608767471
2023-10-21,2023-10-22,1,2.831875130278539,59.39,68.46762663049816
2023-10-21,2023-10-23,2,0.2946829453782007,54.21,65.1182028031287
2023-10-21,2023-10-24,3,4.307021954685531,44.92,62.56368228426709
2023-10-22,2023-10-23,1,0.2946829453782007,54.21,56.550689844055526
2023-10-22,2023-10-24,2,4.307021954685531,44.92,54.47761735874168
2023-10-22,2023-10-25,3,3.61273891127166,41.17,52.416061642863795
2023-10-23,2023-10-24,1,4.307021954685531,44.92,52.268461663271516
2023-10-23,2023-10-25,2,3.61273891127166,41.17,50.331048586041014
2023-10-23,2023-10-26,3,17.152056838549818,46.1,50.54971359406162
2023-10-24,2023-10-25,1,3.61273891127166,41.17,43.39553084643599
2023-10-24,2023-10-26,2,17.152056838549818,46.1,44.00393455614508
2023-10-24,2023-10-27,3,4.03239455402738,41.85,42.59439716656152
2023-10-25,2023-10-26,1,17.152056838549818,46.1,41.90346654354838
2023-10-25,2023-10-27,2,4.03239455402738,41.85,40.61196413086249
2023-10-25,2023-10-28,3,3.0687601773738087,39.55,39.24733132760555
2023-10-26,2023-10-27,1,4.03239455402738,41.85,44.57267503414407
2023-10-26,2023-10-28,2,3.0687601773738087,39.55,42.985471633685215
2023-10-26,2023-10-29,3,19.208214825772,40.69,43.92781881862647
2023-10-27,2023-10-28,1,3.0687601773738087,39.55,40.415796256202306
2023-10-27,2023-10-29,2,19.208214825772,40.69,41.5025453420517
2023-10-27,2023-10-30,3,0.624532250403228,43.98,39.71828839353728
2023-10-28,2023-10-29,1,19.208214825772,40.69,40.68540216720366
2023-10-28,2023-10-30,2,0.624532250403228,43.98,38.947064259201575
2023-10-28,2023-10-31,3,2.754903085251433,38.99,37.628533244395385
2023-10-29,2023-10-30,1,0.624532250403228,43.98,38.95140371858558
2023-10-29,2023-10-31,2,2.754903085251433,38.99,37.63262884955973
2023-10-29,2023-11-01,3,1.8836891827449198,36.67,36.25623054735572
2023-10-30,2023-10-31,1,2.754903085251433,38.99,42.37864513339986
2023-10-30,2023-11-01,2,1.8836891827449198,36.67,40.73554630585603
2023-10-30,2023-11-02,3,2.5871225925941164,34.08,39.29114307627945
2023-10-31,2023-11-01,1,1.8836891827449198,36.67,37.53732475788406
2023-10-31,2023-11-02,2,2.5871225925941164,34.08,36.272644334969876
2023-10-31,2023-11-03,3,0.2789228426935273,35.48,34.73002192348106
2023-11-01,2023-11-02,1,2.5871225925941164,34.08,35.454058551993164
2023-11-01,2023-11-03,2,0.2789228426935273,35.48,33.95743624781518
2023-11-01,2023-11-04,3,4.88604945548585,33.67,33.24153436399085
2023-11-02,2023-11-03,1,0.2789228426935273,35.48,32.660592377725244
2023-11-02,2023-11-04,2,4.88604945548585,33.67,32.01756612701123
2023-11-02,2023-11-05,3,6.810446258130356,38.72,31.701651957747657
2023-11-03,2023-11-04,1,4.88604945548585,33.67,34.67853824273956
2023-11-03,2023-11-05,2,6.810446258130356,38.72,34.21309178813686
2023-11-03,2023-11-06,3,1.224203495597353,40.88,32.9291358217714
2023-11-04,2023-11-05,1,6.810446258130356,38.72,33.26122795675147
2023-11-04,2023-11-06,2,1.224203495597353,40.88,32.030761605402056
2023-11-04,2023-11-07,3,2.0645594328542436,31.21,30.99650643520957
2023-11-05,2023-11-06,1,1.224203495597353,40.88,37.182780092704775
2023-11-05,2023-11-07,2,2.0645594328542436,31.21,35.859009262441205
2023-11-05,2023-11-08,3,3.9868193512385073,25.98,34.900281581990605
2023-11-06,2023-11-07,1,2.0645594328542436,31.21,39.34846534580479
2023-11-06,2023-11-08,2,3.9868193512385073,25.98,38.193649048095956
2023-11-06,2023-11-09,3,9.62830677581503,23.77,37.95674553460224
2023-11-07,2023-11-08,1,3.9868193512385073,25.98,30.512521573333988
2023-11-07,2023-11-09,2,9.62830677581503,23.77,30.707256008428086
2023-11-07,2023-11-10,3,14.31699774945712,24.64,31.599998633789145
2023-11-08,2023-11-09,1,9.62830677581503,23.77,26.429437708835106
2023-11-08,2023-11-10,2,14.31699774945712,24.64,27.562570657274996
2023-11-08,2023-11-11,3,26.10244054494663,25.73,30.414039732467508
2023-11-09,2023-11-10,1,14.31699774945712,24.64,25.052579008384914
2023-11-09,2023-11-11,2,26.10244054494663,25.73,28.045096080744408
2023-11-09,2023-11-12,3,1.638616911125517,23.21,27.170409393152582
2023-11-10,2023-11-11,1,26.10244054494663,25.73,27.655701788066242
2023-11-10,2023-11-12,2,1.638616911125517,23.21,26.802896960166976
2023-11-10,2023-11-13,3,13.95957928398137,29.97,27.861000228813673
2023-11-11,2023-11-12,1,1.638616911125517,23.21,24.985409229493207
2023-11-11,2023-11-13,2,13.95957928398137,29.97,26.145645508980977
2023-11-11,2023-11-14,3,3.1689921120526527,30.99,25.60909733248947
2023-11-12,2023-11-13,1,13.95957928398137,29.97,24.4700047054435
2023-11-12,2023-11-14,2,3.1689921120526527,30.99,24.027618507305483
2023-11-12,2023-11-15,3,5.406418128217309,38.17,23.948400929951784
2023-11-13,2023-11-14,1,3.1689921120526527,30.99,29.218543721462286
2023-11-13,2023-11-15,2,5.406418128217309,38.17,28.847624135767575
2023-11-13,2023-11-16,3,4.6969963604302265,42.15,28.390280460922252
2023-11-14,2023-11-15,1,5.406418128217309,38.17,30.519534122879534
2023-11-14,2023-11-16,2,4.6969963604302265,42.15,29.96823812144783
2023-11-14,2023-11-17,3,9.111765641362586,35.56,30.115455003337736
2023-11-15,2023-11-16,1,4.6969963604302265,42.15,37.188789066445175
2023-11-15,2023-11-17,2,9.111765641362586,35.56,36.93024991736008
2023-11-15,2023-11-18,3,2.089521434257769,34.89,35.62444428850649
2023-11-16,2023-11-17,1,9.111765641362586,35.56,41.612667546558576
2023-11-16,2023-11-18,2,2.089521434257769,34.89,40.04373529384157
2023-11-16,2023-11-19,3,1.0322379645823372,31.73,38.4031025465939
2023-11-17,2023-11-18,1,2.089521434257769,34.89,34.331195028318845
2023-11-17,2023-11-19,2,1.0322379645823372,31.73,33.01157624282839
2023-11-17,2023-11-20,3,10.053715125176097,27.38,33.130200940527516
2023-11-18,2023-11-19,1,1.0322379645823372,31.73,33.53897938809413
2023-11-18,2023-11-20,2,10.053715125176097,27.38,33.62796687270842
2023-11-18,2023-11-21,3,0.7816540304967069,24.12,32.30997629719771
2023-11-19,2023-11-20,1,10.053715125176097,27.38,31.92064237247811
2023-11-19,2023-11-21,2,0.7816540304967069,24.12,30.69859422824126
2023-11-19,2023-11-22,3,0.7748011627498993,24.94,29.544182416107716
2023-11-20,2023-11-21,1,0.7816540304967069,24.12,26.413111474629922
2023-11-20,2023-11-22,2,0.7748011627498993,24.94,25.49952068656545
2023-11-20,2023-11-23,3,2.0931254513813293,41.85,24.83660535133408
2023-11-21,2023-11-22,1,0.7748011627498993,24.94,23.335269712694643
2023-11-21,2023-11-23,2,2.0931254513813293,41.85,22.79397361287633
2023-11-21,2023-11-24,3,2.711662002931321,58.16,22.37662095072608
2023-11-22,2023-11-23,1,2.0931254513813293,41.85,24.30852671050151
2023-11-22,2023-11-24,2,2.711662002931321,58.16,23.80606433050915
2023-11-22,2023-11-25,3,17.64738550366022,32.73,25.590186362429275
2023-11-23,2023-11-24,1,2.711662002931321,58.16,40.36180140214573
2023-11-23,2023-11-25,2,17.64738550366022,32.73,41.21558027670511
2023-11-23,2023-11-26,3,17.584360013755866,33.91,42.01185164372035
2023-11-24,2023-11-25,1,17.64738550366022,32.73,58.01361607859245
2023-11-24,2023-11-26,2,17.584360013755866,33.91,57.86592840604546
2023-11-24,2023-11-27,3,10.245467309652419,52.95,56.616866317995225
2023-11-25,2023-11-26,1,17.584360013755866,33.91,34.00311522558271
2023-11-25,2023-11-27,2,10.245467309652419,52.95,34.095014573544624
2023-11-25,2023-11-28,3,25.73314366123465,70.78,36.523556168706605
2023-11-26,2023-11-27,1,10.245467309652419,52.95,34.007131921576246
2023-11-26,2023-11-28,2,25.73314366123465,70.78,36.440612047928695
2023-11-26,2023-11-29,3,30.426318762217527,69.15,39.446972947954194
2023-11-27,2023-11-28,1,25.73314366123465,70.78,54.31899307746465
2023-11-27,2023-11-29,2,30.426318762217527,69.15,56.32068536119442
2023-11-27,2023-11-30,3,2.6339040157350135,54.59,54.007554911559836
2023-11-28,2023-11-29,1,30.426318762217527,69.15,71.8566724499777
2023-11-28,2023-11-30,2,2.6339040157350135,54.59,68.67050329367889
2023-11-28,2023-12-01,3,33.81057161894962,58.98,70.37743237528537
2023-11-29,2023-11-30,1,2.6339040157350135,54.59,66.11593124141577
2023-11-29,2023-12-01,2,33.81057161894962,58.98,67.9664134984879
2023-11-29,2023-12-02,3,2.616543027121839,61.09,64.99623085981136
2023-11-30,2023-12-01,1,33.81057161894962,58.98,57.08817744673738
2023-11-30,2023-12-02,2,2.616543027121839,61.09,54.72929302034277
2023-11-30,2023-12-03,3,8.700319588683222,57.21,53.422859626540834
2023-12-01,2023-12-02,1,2.616543027121839,61.09,56.514805346537095
2023-12-01,2023-12-03,2,8.700319588683222,57.21,55.10803578721921
2023-12-01,2023-12-04,3,7.7593911316107524,46.86,53.63804646688464
2023-12-02,2023-12-03,1,8.700319588683222,57.21,59.42612916992475
2023-12-02,2023-12-04,2,7.7593911316107524,46.86,57.71348628399766
2023-12-02,2023-12-05,3,8.531520602776311,41.07,56.213834151354945
2023-12-03,2023-12-04,1,7.7593911316107524,46.86,55.6218916243847
2023-12-03,2023-12-05,2,8.531520602776311,41.07,54.239775834045766
2023-12-03,2023-12-06,3,11.776624341673461,46.42,53.42600181577596
2023-12-04,2023-12-05,1,8.531520602776311,41.07,45.97025527613856
2023-12-04,2023-12-06,2,11.776624341673461,46.42,45.621183725201575
2023-12-04,2023-12-07,3,2.5290990279669154,47.64,43.89346059069837
2023-12-05,2023-12-06,1,11.776624341673461,46.42,40.996296374136364
2023-12-05,2023-12-07,2,2.5290990279669154,47.64,39.528466972060166
2023-12-05,2023-12-08,3,3.9827642887602965,42.25,38.36292240976757
2023-12-06,2023-12-07,1,2.5290990279669154,47.64,44.647387697951345
2023-12-06,2023-12-08,2,3.9827642887602965,42.25,43.1941873913208
2023-12-06,2023-12-09,3,9.18624049713929,36.33,42.609438170574805
2023-12-07,2023-12-08,1,3.9827642887602965,42.25,46.018631017713545
2023-12-07,2023-12-09,2,9.18624049713929,36.33,45.27516329414308
2023-12-07,2023-12-10,3,5.425674588127873,32.27,44.00485992692364
2023-12-08,2023-12-09,1,9.18624049713929,36.33,41.71830901972863
2023-12-08,2023-12-10,2,5.425674588127873,32.27,40.6478816847035
2023-12-08,2023-12-11,3,9.145941514787923,35.81,40.20012772753758
2023-12-09,2023-12-10,1,5.425674588127873,32.27,35.56236657892497
2023-12-09,2023-12-11,2,9.145941514787923,35.81,35.40039115036479
2023-12-09,2023-12-12,3,8.060277342513666,33.99,35.08336054966211
2023-12-10,2023-12-11,1,9.145941514787923,35.81,32.293037821225816
2023-12-10,2023-12-12,2,8.060277342513666,33.99,32.15062372323501
2023-12-10,2023-12-13,3,13.362269643629503,31.96,32.817897671177185
2023-12-11,2023-12-12,1,8.060277342513666,33.99,35.46995159049765
2023-12-11,2023-12-13,2,13.362269643629503,31.96,35.95069720962049
2023-12-11,2023-12-14,3,8.351916771679315,31.06,35.646839572186785
2023-12-12,2023-12-13,1,13.362269643629503,31.96,34.55391091883055
2023-12-12,2023-12-14,2,8.351916771679315,31.06,34.32854513967587
2023-12-12,2023-12-15,3,12.372959723809053,27.05,34.723843526573475
2023-12-13,2023-12-14,1,8.351916771679315,31.06,31.880398028502768
2023-12-13,2023-12-15,2,12.372959723809053,27.05,32.41326908300419
2023-12-13,2023-12-16,3,4.021066411836083,32.96,31.653351731695963
2023-12-14,2023-12-15,1,12.372959723809053,27.05,31.638973000239453
2023-12-14,2023-12-16,2,4.021066411836083,32.96,30.9225669138936
2023-12-14,2023-12-17,3,2.189624953351951,23.04,29.969496780736876
2023-12-15,2023-12-16,1,4.021066411836083,32.96,26.591469453209573
2023-12-15,2023-12-17,2,2.189624953351951,23.04,25.881783644711707
2023-12-15,2023-12-18,3,3.2489381281881835,21.91,25.372151280387847
2023-12-16,2023-12-17,1,2.189624953351951,23.04,31.89243711293944
2023-12-16,2023-12-18,2,3.2489381281881835,21.91,31.045038432248276
2023-12-16,2023-12-19,3,0.9054288328360063,22.66,29.89090981651484
2023-12-17,2023-12-18,1,3.2489381281881835,21.91,22.690060554035338
2023-12-17,2023-12-19,2,0.9054288328360063,22.66,22.00543664626278
2023-12-17,2023-12-20,3,0.5496676540018531,22.17,21.305492216424668
2023-12-18,2023-12-19,1,0.9054288328360063,22.66,21.269211289394054
2023-12-18,2023-12-20,2,0.5496676540018531,22.17,20.61063875499464
2023-12-18,2023-12-21,3,0.10462030306963488,31.36,19.921781280017342
2023-12-19,2023-12-20,1,0.5496676540018531,22.17,21.923272638989843
2023-12-19,2023-12-21,2,0.10462030306963488,31.36,21.160652217258157
2023-12-19,2023-12-22,3,0.8115239684497122,28.04,20.54777397277824
2023-12-20,2023-12-21,1,0.10462030306963488,31.36,21.393514830896677
2023-12-20,2023-12-22,2,0.8115239684497122,28.04,20.767550963090763
2023-12-20,2023-12-23,3,3.1725452031748236,25.0,20.53375994559238
2023-12-21,2023-12-22,1,0.8115239684497122,28.04,30.173973403492145
2023-12-21,2023-12-23,2,3.1725452031748236,25.0,29.411592162870164
2023-12-21,2023-12-24,3,75.42283395948913,22.55,39.616622058698816
2023-12-22,2023-12-23,1,3.1725452031748236,25.0,27.39753655858794
2023-12-22,2023-12-24,2,75.42283395948913,22.55,37.71574551988981
2023-12-22,2023-12-25,3,35.776347005748406,25.73,41.459399186699244
2023-12-23,2023-12-24,1,75.42283395948913,22.55,35.45293758873494
2023-12-23,2023-12-25,2,35.776347005748406,25.73,39.32374886055238
2023-12-23,2023-12-26,3,25.308406960989952,40.5,41.39424167721418
2023-12-24,2023-12-25,1,35.776347005748406,25.73,27.14588679358916
2023-12-24,2023-12-26,2,25.308406960989952,40.5,29.900709797198196
2023-12-24,2023-12-27,3,0.9195614682064366,51.36,28.81302319889434
2023-12-25,2023-12-26,1,25.308406960989952,40.5,28.564388207158316
2023-12-25,2023-12-27,2,0.9195614682064366,51.36,27.551795676967977
2023-12-25,2023-12-28,3,0.5550872060305209,57.08,26.540995235447323
2023-12-26,2023-12-27,1,0.9195614682064366,51.36,38.81669044209072
2023-12-26,2023-12-28,2,0.5550872060305209,57.08,37.17286365340273
2023-12-26,2023-12-29,3,6.606539642304423,47.08,36.536417960066274
2023-12-27,2023-12-28,1,0.5550872060305209,57.08,49.01130684581199
2023-12-27,2023-12-29,2,6.606539642304423,47.08,47.709604476182285
2023-12-27,2023-12-30,3,20.45473155175802,39.36,48.57495981644687
2023-12-28,2023-12-29,1,6.606539642304423,47.08,55.32488058029508
2023-12-28,2023-12-30,2,20.45473155175802,39.36,55.76229846394156
2023-12-28,2023-12-31,3,8.853308665975273,38.08,54.420948372302924
2023-12-29,2023-12-30,1,20.45473155175802,39.36,47.980735717092585
2023-12-29,2023-12-31,2,8.853308665975273,38.08,47.07666749480104
2023-12-29,2024-01-01,3,0.2494077947300602,37.55,44.92245442708207
2023-12-30,2023-12-31,1,8.853308665975273,38.08,38.940370643287736
2023-12-30,2024-01-01,2,0.2494077947300602,37.55,37.24337358892461
2023-12-30,2024-01-02,3,1.639982109450002,44.81,35.851999725255645
2023-12-31,2024-01-01,1,0.2494077947300602,37.55,36.43135113679945
2023-12-31,2024-01-02,2,1.639982109450002,44.81,35.085608556635954
2023-12-31,2024-01-03,3,0.241248187471501,45.45,33.60399457783292
2024-01-01,2024-01-02,1,1.639982109450002,44.81,36.14139538531247
2024-01-01,2024-01-03,2,0.241248187471501,45.45,34.600451879382945
2024-01-01,2024-01-04,3,0.6057062202467753,42.45,33.20120878776964
2024-01-02,2024-01-03,1,0.241248187471501,45.45,42.78192765454831
2024-01-02,2024-01-04,2,0.6057062202467753,42.45,40.922929737667936
2024-01-02,2024-01-05,3,3.957257537283237,37.55,39.675167150855515
2024-01-03,2024-01-04,1,0.6057062202467753,42.45,43.44107080315342
2024-01-03,2024-01-05,2,3.957257537283237,37.55,42.0518022659018
2024-01-03,2024-01-06,3,9.011080730230017,32.57,41.50476398311874
2024-01-04,2024-01-05,1,3.957257537283237,37.55,41.11642429817964
2024-01-04,2024-01-06,2,9.011080730230017,32.57,40.62194921376406
2024-01-04,2024-01-07,3,10.055576265562266,30.55,40.31319339731056
2024-01-05,2024-01-06,1,9.011080730230017,32.57,37.255938731514185
2024-01-05,2024-01-07,2,10.055576265562266,30.55,37.1363345551366
2024-01-05,2024-01-08,3,1.279809863239689,26.73,35.69651604045979
2024-01-06,2024-01-07,1,10.055576265562266,30.55,32.71372031445072
2024-01-06,2024-01-08,2,1.279809863239689,26.73,31.52242887402404
2024-01-06,2024-01-09,3,7.781912043737345,24.41,31.38122875559165
2024-01-07,2024-01-08,1,1.279809863239689,26.73,29.480297974788208
2024-01-07,2024-01-09,2,7.781912043737345,24.41,29.45385460202762
2024-01-07,2024-01-10,3,6.374377325782736,24.82,29.21607160860348
